store,sale.date,tran.number,sku,category,qty,unit.cost,ext.cost,unit.original.retail,sale.amount,price.category,gross.margin,loyalty.member,customer.id
12,2023-03-11,77157,2927265,Footwear,1,36.93,36.93,144.0,57.6,Full Price,0.3588541666666667,0,
12,2023-03-12,77170,2929480,Women's Apparel,1,24.39,24.39,108.0,67.5,Full Price,0.6386666666666666,0,
12,2023-03-12,77174,2930495,Footwear,1,25.11,25.11,114.0,90.0,Full Price,0.721,0,
12,2023-03-12,77179,2928058,Women's Apparel,1,27.92,27.92,121.5,67.5,Full Price,0.5863703703703703,1,C42110
12,2023-03-12,77180,2928366,Women's Apparel,1,22.84,22.84,99.0,67.5,Full Price,0.6616296296296296,0,
11,2023-09-30,77183,2956844,Women's Apparel,1,17.78,17.78,99.0,28.1,Clearance,0.3672597864768683,0,
13,2023-11-09,77184,2979938,Childrens,2,8.9,17.8,40.5,70.5,Full Price,0.747517730496454,0,
12,2023-03-12,77185,2938324,Women's Apparel,1,23.56,23.56,99.0,67.5,Full Price,0.650962962962963,0,
11,2023-09-30,77185,2958518,Women's Apparel,1,23.26,23.26,108.0,81.92,Full Price,0.7160644531249999,0,
11,2023-09-30,77186,2960075,Women's Apparel,1,29.14,29.14,112.5,97.2,Markdown,0.7002057613168724,0,
12,2023-03-12,77193,2928064,Footwear,1,28.95,28.95,132.0,81.0,Full Price,0.6425925925925926,1,C40916
12,2023-03-12,77204,2929465,Women's Apparel,1,23.71,23.71,108.0,67.5,Full Price,0.6487407407407407,1,C40822
12,2023-03-12,77207,2938325,Women's Apparel,1,23.56,23.56,99.0,67.5,Full Price,0.650962962962963,1,C40761
12,2023-03-12,77209,2923956,Footwear,1,42.69,42.69,174.0,81.0,Full Price,0.472962962962963,1,C40986
12,2023-03-12,77209,2939391,Footwear,1,30.45,30.45,132.0,81.0,Full Price,0.624074074074074,1,C40986
12,2023-03-12,77211,2929465,Women's Apparel,1,23.71,23.71,108.0,67.5,Full Price,0.6487407407407407,0,
11,2023-10-01,77213,2958988,Footwear,1,36.63,36.63,144.0,111.39,Full Price,0.6711553999461352,0,
11,2023-10-01,77219,2960122,Men's Apparel,1,21.12,21.12,94.5,70.88,Full Price,0.7020316027088035,1,C42076
11,2023-10-01,77219,2960120,Men's Apparel,1,21.12,21.12,94.5,70.88,Full Price,0.7020316027088035,1,C42076
13,2023-11-10,77225,2967008,Gifts & Lifestyle,1,10.79,10.79,48.0,36.0,Full Price,0.7002777777777778,1,C40463
13,2023-11-10,77225,2967000,Gifts & Lifestyle,1,10.79,10.79,48.0,36.0,Full Price,0.7002777777777778,1,C40463
13,2023-11-10,77234,2981239,Women's Apparel,1,28.21,28.21,121.5,90.0,Full Price,0.6865555555555556,1,C40328
13,2023-11-10,77235,2979936,Childrens,1,8.9,8.9,40.5,30.0,Full Price,0.7033333333333334,0,
11,2023-10-01,77237,2948880,Women's Apparel,1,26.32,26.32,108.0,72.9,Full Price,0.638957475994513,0,
11,2023-10-01,77237,2961921,Women's Apparel,1,24.71,24.71,108.0,72.9,Full Price,0.661042524005487,0,
11,2023-10-01,77238,2958726,Accessories,1,11.77,11.77,48.0,42.9,Full Price,0.7256410256410256,1,C40851
11,2023-10-01,77243,2958535,Childrens,1,8.3,8.3,40.5,31.88,Full Price,0.7396486825595985,0,
13,2023-11-10,77244,2981228,Women's Apparel,1,24.71,24.71,108.0,90.0,Full Price,0.7254444444444443,0,
12,2023-03-13,77245,2930494,Footwear,1,25.11,25.11,114.0,90.0,Full Price,0.721,0,
12,2023-03-13,77248,2929815,Men's Apparel,1,20.95,20.95,94.5,52.5,Full Price,0.600952380952381,0,
12,2023-03-13,77252,2929772,Women's Apparel,1,27.36,27.36,126.0,67.5,Markdown,0.5946666666666667,0,
12,2023-03-13,77253,2932519,Accessories,1,11.52,11.52,48.0,30.0,Full Price,0.616,1,C40426
12,2023-03-13,77254,2932509,Accessories,1,10.92,10.92,50.0,30.0,Markdown,0.6359999999999999,0,
13,2023-11-11,77255,2966738,Women's Apparel,1,24.02,24.02,108.0,90.0,Full Price,0.7331111111111112,1,C41424
12,2023-03-13,77257,2918735,Footwear,1,33.39,33.39,144.0,44.94,Clearance,0.2570093457943925,0,
13,2023-11-11,77258,2964831,Footwear,1,34.28,34.28,144.0,120.0,Full Price,0.7143333333333334,0,
12,2023-03-13,77264,2933608,Footwear,1,28.08,28.08,132.0,90.0,Full Price,0.6880000000000001,0,
13,2023-11-11,77265,2966491,Childrens,1,7.06,7.06,33.0,30.0,Full Price,0.7646666666666667,0,
12,2023-03-13,77267,2930114,Accessories,1,11.97,11.97,48.0,30.0,Full Price,0.6010000000000001,0,
12,2023-03-13,77268,2929799,Men's Apparel,1,19.13,19.13,84.0,52.5,Full Price,0.6356190476190478,1,C41431
12,2023-03-13,77268,2932466,Footwear,1,31.02,31.02,132.0,90.0,Full Price,0.6553333333333333,1,C41431
11,2023-10-02,77269,2947921,Accessories,1,12.1,12.1,48.0,12.49,Clearance,0.031224979983987235,0,
12,2023-03-13,77271,2899820,Childrens,1,9.23,9.23,40.5,7.48,Clearance,-0.2339572192513369,0,
12,2023-03-13,77275,2923961,Accessories,1,11.37,11.37,48.0,30.0,Full Price,0.6210000000000001,1,C41361
11,2023-10-02,77276,2942283,Men's Apparel,1,20.16,20.16,94.5,23.61,Clearance,0.14612452350698854,1,C41901
12,2023-03-13,77278,2930494,Footwear,1,25.11,25.11,114.0,90.0,Full Price,0.721,1,C40966
11,2023-10-02,77278,2958818,Footwear,1,33.09,33.09,144.0,108.0,Full Price,0.6936111111111111,1,C40966
12,2023-03-13,77281,2926634,Women's Apparel,1,26.14,26.14,108.0,67.5,Full Price,0.6127407407407407,1,C41424
12,2023-03-13,77286,2930075,Accessories,1,10.79,10.79,48.0,30.0,Full Price,0.6403333333333333,1,C41225
13,2023-11-11,77291,2964917,Footwear,1,44.04,44.04,174.0,120.0,Full Price,0.6330000000000001,0,
11,2023-10-03,77294,2961920,Women's Apparel,1,24.71,24.71,108.0,75.73,Full Price,0.6737092301597781,1,C41955
11,2023-10-03,77296,2961885,Women's Apparel,1,24.71,24.71,108.0,75.73,Full Price,0.6737092301597781,1,C42332
11,2023-10-03,77297,2960104,Men's Apparel,1,21.39,21.39,94.5,59.54,Full Price,0.6407457171649311,0,
12,2023-03-14,77299,2927412,Footwear,1,32.79,32.79,144.0,109.56,Full Price,0.7007119386637459,0,
12,2023-03-14,77299,2939392,Footwear,1,30.45,30.45,132.0,100.44,Full Price,0.6968339307048984,0,
11,2023-10-03,77300,2960103,Men's Apparel,1,21.33,21.33,94.5,76.3,Full Price,0.7204456094364351,1,C41861
11,2023-10-03,77300,2965107,Men's Apparel,1,19.83,19.83,77.0,58.47,Full Price,0.6608517188301694,1,C41861
12,2023-03-14,77300,2930091,Accessories,1,10.34,10.34,44.0,35.44,Full Price,0.7082392776523702,1,C41861
11,2023-10-03,77300,2960119,Men's Apparel,1,21.12,21.12,94.5,75.34,Full Price,0.7196708255906556,1,C41861
12,2023-03-14,77302,2927413,Footwear,1,32.79,32.79,144.0,109.56,Full Price,0.7007119386637459,1,C40930
12,2023-03-14,77302,2929064,Women's Apparel,1,22.39,22.39,99.0,75.33,Full Price,0.7027744590468604,1,C40930
12,2023-03-14,77302,2915167,Footwear,1,27.33,27.33,132.0,59.94,Clearance,0.544044044044044,1,C40930
12,2023-03-14,77305,2933604,Footwear,1,28.08,28.08,132.0,132.0,Full Price,0.7872727272727272,1,C41106
12,2023-03-14,77309,2930113,Accessories,1,11.97,11.97,48.0,43.2,Full Price,0.7229166666666668,1,C40273
12,2023-03-14,77314,2927260,Footwear,1,34.71,34.71,144.0,112.17,Full Price,0.6905589729874299,1,C40273
12,2023-03-14,77314,2930496,Footwear,1,25.11,25.11,114.0,88.8,Full Price,0.7172297297297298,1,C40273
12,2023-03-14,77320,2911868,Accessories,1,12.67,12.67,48.0,14.98,Clearance,0.15420560747663553,1,C41222
12,2023-03-14,77325,2929481,Women's Apparel,1,24.39,24.39,108.0,91.03,Full Price,0.7320663517521696,0,
12,2023-03-14,77325,2929769,Women's Apparel,1,27.16,27.16,108.0,94.5,Full Price,0.7125925925925927,0,
12,2023-03-14,77331,2911999,Footwear,1,36.79,36.79,144.0,44.94,Clearance,0.18135291499777478,0,
11,2023-10-04,77337,2961908,Women's Apparel,1,27.59,27.59,121.5,86.76,Full Price,0.6819963116643615,0,
12,2023-03-14,77339,2918559,Women's Apparel,1,26.48,26.48,108.0,56.2,Clearance,0.5288256227758007,0,
11,2023-10-04,77339,2963314,Women's Apparel,1,31.29,31.29,108.0,97.2,Full Price,0.6780864197530864,0,
12,2023-03-14,77340,2929773,Women's Apparel,1,27.16,27.16,108.0,85.61,Full Price,0.6827473426001636,1,C42183
11,2023-10-04,77341,2958860,Footwear,1,31.17,31.17,132.0,91.26,Full Price,0.65844838921762,1,C40139
11,2023-10-04,77346,2960075,Women's Apparel,1,29.14,29.14,112.5,82.6,Markdown,0.6472154963680387,1,C40629
11,2023-10-04,77346,2961863,Childrens,1,8.98,8.98,40.5,30.97,Full Price,0.7100419761059089,1,C40629
12,2023-03-15,77357,2823390,Women's Apparel,1,21.42,21.42,99.0,22.46,Clearance,0.04630454140694564,0,
12,2023-03-15,77357,2835269,Childrens,1,9.37,9.37,40.5,7.48,Clearance,-0.2526737967914437,0,
12,2023-03-15,77359,2929475,Women's Apparel,1,23.71,23.71,108.0,92.11,Full Price,0.7425903810661166,1,C40166
12,2023-03-15,77363,2929800,Men's Apparel,1,19.13,19.13,84.0,63.91,Full Price,0.7006728211547489,0,
13,2023-11-13,77366,2966880,Footwear,1,26.01,26.01,132.0,92.4,Full Price,0.7185064935064934,0,
13,2023-11-13,77367,2963684,Footwear,1,33.99,33.99,144.0,108.24,Full Price,0.6859756097560976,0,
13,2023-11-13,77367,2964916,Footwear,1,44.04,44.04,174.0,174.0,Full Price,0.7468965517241379,0,
13,2023-11-13,77368,2966881,Footwear,1,26.01,26.01,132.0,97.83,Full Price,0.7341306347746089,0,
12,2023-03-15,77371,2927268,Footwear,1,36.93,36.93,144.0,109.56,Full Price,0.6629244249726177,1,C42110
12,2023-03-15,77371,2932459,Footwear,1,31.02,31.02,132.0,100.44,Full Price,0.6911589008363203,1,C42110
11,2023-10-05,77371,2960148,Footwear,1,33.99,33.99,144.0,57.6,Full Price,0.4098958333333333,1,C42110
11,2023-10-05,77373,2963313,Women's Apparel,1,31.2,31.2,108.0,97.2,Full Price,0.6790123456790124,0,
12,2023-03-15,77379,2928059,Women's Apparel,1,27.92,27.92,121.5,121.5,Full Price,0.7702057613168725,0,
12,2023-03-15,77382,2910266,Women's Apparel,1,28.4,28.4,108.0,33.7,Clearance,0.1572700296735906,1,C40276
13,2023-11-13,77382,2964784,Men's Apparel,1,20.94,20.94,94.5,67.17,Full Price,0.6882536846806611,1,C40276
12,2023-03-15,77383,2926650,Footwear,1,25.86,25.86,114.0,93.09,Full Price,0.7222043184015469,0,
11,2023-10-05,77383,2958736,Accessories,1,12.07,12.07,56.0,54.0,Markdown,0.7764814814814814,0,
13,2023-11-13,77388,2964916,Footwear,1,44.04,44.04,174.0,149.28,Full Price,0.704983922829582,0,
11,2023-10-05,77391,2960119,Men's Apparel,1,21.12,21.12,94.5,84.77,Full Price,0.7508552553969564,1,C41288
12,2023-03-15,77395,2929440,Childrens,1,8.94,8.94,40.5,36.33,Full Price,0.7539223781998349,0,
12,2023-03-15,77395,2933605,Footwear,1,28.08,28.08,132.0,114.39,Full Price,0.7545239968528717,0,
13,2023-11-14,77403,2962036,Footwear,1,32.94,32.94,144.0,144.0,Full Price,0.77125,0,
13,2023-11-14,77409,2957536,Men's Apparel,1,34.12,34.12,171.5,171.5,Full Price,0.8010495626822157,0,
13,2023-11-14,77409,2966741,Women's Apparel,1,24.02,24.02,108.0,77.51,Full Price,0.6901045026448202,0,
12,2023-03-16,77410,2928057,Women's Apparel,1,27.92,27.92,121.5,84.17,Full Price,0.6682903647380302,1,C40530
12,2023-03-16,77411,2932402,Men's Apparel,1,21.54,21.54,105.0,69.63,Markdown,0.6906505816458423,0,
12,2023-03-16,77412,2938282,Accessories,1,11.59,11.59,48.0,48.0,Full Price,0.7585416666666666,0,
12,2023-03-16,77413,2929432,Childrens,1,8.13,8.13,36.0,24.94,Full Price,0.67401764234162,1,C40095
12,2023-03-16,77413,2929476,Women's Apparel,1,27.7,27.7,121.5,84.17,Full Price,0.6709041226090056,1,C40095
12,2023-03-16,77413,2932513,Accessories,1,10.92,10.92,50.0,32.0,Markdown,0.65875,1,C40095
12,2023-03-16,77413,2927270,Footwear,1,36.93,36.93,144.0,96.0,Full Price,0.6153125,1,C40095
12,2023-03-16,77415,2928067,Footwear,1,28.95,28.95,132.0,83.67,Full Price,0.6539978486912872,0,
12,2023-03-16,77415,2929908,Men's Apparel,1,21.12,21.12,94.5,59.94,Full Price,0.6476476476476476,0,
11,2023-10-06,77415,2960118,Men's Apparel,1,21.12,21.12,94.5,85.05,Full Price,0.7516754850088183,0,
11,2023-10-06,77416,2960078,Women's Apparel,1,19.05,19.05,112.5,97.2,Markdown,0.8040123456790124,0,
12,2023-03-16,77417,2918076,Footwear,1,35.16,35.16,144.0,52.47,Clearance,0.32990280160091484,0,
11,2023-10-06,77417,2960112,Men's Apparel,1,23.36,23.36,105.0,91.35,Markdown,0.744280240831965,0,
11,2023-10-06,77424,2952603,Men's Apparel,1,23.38,23.38,101.5,91.33,Full Price,0.7440052556662652,0,
12,2023-03-16,77427,2932458,Footwear,1,31.02,31.02,132.0,91.02,Full Price,0.6591957811470007,0,
11,2023-10-06,77427,2960075,Women's Apparel,1,29.14,29.14,112.5,97.2,Markdown,0.7002057613168724,0,
13,2023-11-14,77430,2966494,Childrens,1,7.06,7.06,33.0,24.93,Full Price,0.7168070597673486,0,
12,2023-03-16,77433,2926634,Women's Apparel,1,26.14,26.14,108.0,73.44,Full Price,0.6440631808278867,0,
12,2023-03-16,77433,2938081,Women's Apparel,1,24.71,24.71,108.0,73.44,Full Price,0.6635348583877996,0,
12,2023-03-16,77436,2933901,Men's Apparel,1,24.13,24.13,105.0,70.37,Markdown,0.6570981952536593,1,C42069
12,2023-03-16,77437,2918708,Footwear,1,33.39,33.39,144.0,52.47,Clearance,0.3636363636363636,0,
12,2023-03-16,77437,2938316,Childrens,1,9.57,9.57,43.5,30.16,Full Price,0.6826923076923077,0,
12,2023-03-16,77437,2938324,Women's Apparel,1,23.56,23.56,99.0,68.65,Full Price,0.6568099053168245,0,
12,2023-03-16,77438,2928056,Women's Apparel,1,27.92,27.92,121.5,81.0,Full Price,0.6553086419753086,1,C42079
12,2023-03-16,77438,2929439,Childrens,1,8.94,8.94,40.5,27.0,Full Price,0.668888888888889,1,C42079
12,2023-03-16,77438,2929754,Women's Apparel,1,27.36,27.36,126.0,81.0,Markdown,0.6622222222222223,1,C42079
12,2023-03-16,77443,2938281,Accessories,1,11.59,11.59,48.0,32.59,Full Price,0.6443694384780608,0,
12,2023-03-16,77456,2896129,Women's Apparel,1,24.82,24.82,108.0,31.48,Clearance,0.21156289707750953,0,
12,2023-03-16,77456,2929435,Childrens,1,9.61,9.61,43.5,30.51,Full Price,0.685021304490331,0,
12,2023-03-17,77470,2928063,Footwear,1,28.95,28.95,132.0,81.18,Full Price,0.6433850702143386,0,
12,2023-03-17,77470,2938081,Women's Apparel,1,24.71,24.71,108.0,68.72,Full Price,0.6404249126891735,0,
11,2023-10-07,77475,2961910,Women's Apparel,1,27.59,27.59,121.5,121.5,Full Price,0.7729218106995884,1,C40648
11,2023-10-07,77479,2956810,Women's Apparel,1,20.9,20.9,108.0,28.1,Clearance,0.2562277580071175,1,C40714
12,2023-03-17,77480,2927234,Women's Apparel,1,22.39,22.39,99.0,67.82,Full Price,0.6698613978177528,0,
12,2023-03-17,77480,2929756,Women's Apparel,1,27.36,27.36,126.0,83.2,Markdown,0.6711538461538462,0,
11,2023-10-07,77481,2953648,Women's Apparel,1,29.36,29.36,108.0,108.0,Full Price,0.7281481481481481,0,
11,2023-10-07,77483,2960102,Men's Apparel,1,21.39,21.39,94.5,94.5,Full Price,0.7736507936507937,0,
13,2023-11-16,77487,2964830,Footwear,1,34.28,34.28,144.0,100.8,Full Price,0.6599206349206349,1,C42265
11,2023-10-07,77489,2960074,Women's Apparel,1,29.14,29.14,112.5,108.0,Markdown,0.7301851851851852,1,C42024
12,2023-03-17,77490,2938293,Childrens,1,9.57,9.57,45.0,43.5,Markdown,0.78,1,C40100
12,2023-03-17,77491,2918559,Women's Apparel,1,26.48,26.48,108.0,39.35,Clearance,0.32706480304955526,0,
12,2023-03-17,77493,2918076,Footwear,1,35.16,35.16,144.0,52.47,Clearance,0.32990280160091484,0,
12,2023-03-17,77494,2930137,Accessories,1,11.97,11.97,48.0,34.47,Full Price,0.6527415143603134,0,
11,2023-10-07,77495,2970278,Women's Apparel,1,24.39,24.39,121.5,121.5,Full Price,0.7992592592592592,1,C40805
11,2023-10-07,77496,2938330,Women's Apparel,1,22.93,22.93,108.0,13.48,Clearance,-0.7010385756676557,1,C40805
11,2023-10-07,77496,2961887,Women's Apparel,1,24.71,24.71,108.0,108.0,Full Price,0.7712037037037036,1,C40805
12,2023-03-17,77498,2929231,Women's Apparel,1,25.27,25.27,108.0,73.98,Full Price,0.6584211949175454,0,
12,2023-03-17,77498,2930310,Men's Apparel,1,20.16,20.16,77.0,52.75,Full Price,0.6178199052132702,0,
13,2023-11-16,77498,2964916,Footwear,1,44.04,44.04,174.0,174.0,Full Price,0.7468965517241379,0,
11,2023-10-07,77499,2970278,Women's Apparel,2,24.39,48.78,121.5,182.25,Full Price,0.7323456790123457,0,
12,2023-03-17,77500,2930038,Accessories,1,10.79,10.79,50.0,32.44,Markdown,0.6673859432799013,0,
11,2023-10-07,77501,2958518,Women's Apparel,1,23.26,23.26,108.0,92.11,Full Price,0.7474758440994462,0,
13,2023-11-16,77503,2908834,Women's Apparel,1,37.7,37.7,144.0,111.8,Full Price,0.6627906976744186,1,C41621
12,2023-03-17,77503,2929502,Women's Apparel,1,24.39,24.39,108.0,108.0,Full Price,0.7741666666666667,1,C41621
12,2023-03-17,77505,2929066,Women's Apparel,1,22.39,22.39,99.0,99.0,Full Price,0.7738383838383839,1,C40530
11,2023-10-07,77505,2960031,Women's Apparel,1,32.58,32.58,135.0,116.39,Markdown,0.7200790445914598,1,C40530
12,2023-03-17,77509,2923857,Men's Apparel,1,22.24,22.24,94.5,67.5,Full Price,0.6705185185185186,1,C40250
11,2023-10-07,77509,2960032,Women's Apparel,1,32.58,32.58,135.0,130.5,Markdown,0.7503448275862069,1,C40250
11,2023-10-07,77511,2958611,Women's Apparel,1,22.84,22.84,108.0,97.2,Full Price,0.7650205761316872,1,C41362
11,2023-10-07,77512,2961919,Women's Apparel,1,24.71,24.71,108.0,82.6,Full Price,0.7008474576271186,0,
11,2023-10-07,77515,2965108,Men's Apparel,1,19.83,19.83,77.0,30.8,Full Price,0.35616883116883125,0,
12,2023-03-18,77537,2928058,Women's Apparel,1,27.92,27.92,121.5,75.76,Full Price,0.6314677930306231,0,
12,2023-03-18,77540,2938322,Women's Apparel,1,23.56,23.56,99.0,55.33,Full Price,0.5741912163383337,0,
13,2023-11-17,77542,2966490,Childrens,1,7.06,7.06,33.0,23.53,Full Price,0.6999575010624735,1,C40285
12,2023-03-18,77542,2927216,Men's Apparel,1,20.25,20.25,94.5,76.25,Full Price,0.7344262295081967,1,C40285
12,2023-03-18,77542,2927563,Women's Apparel,1,27.7,27.7,121.5,121.5,Full Price,0.7720164609053498,1,C40285
12,2023-03-18,77542,2929064,Women's Apparel,1,22.39,22.39,99.0,99.0,Full Price,0.7738383838383839,1,C40285
12,2023-03-18,77549,2932519,Accessories,1,11.52,11.52,48.0,29.83,Full Price,0.6138115990613476,0,
12,2023-03-18,77550,2926635,Women's Apparel,1,26.14,26.14,108.0,108.0,Full Price,0.757962962962963,1,C42169
12,2023-03-18,77553,2929231,Women's Apparel,1,25.27,25.27,108.0,73.33,Full Price,0.6553934269739534,1,C42425
12,2023-03-18,77553,2929767,Women's Apparel,1,27.16,27.16,108.0,73.35,Full Price,0.6297205180640764,1,C42425
12,2023-03-18,77558,2932397,Men's Apparel,1,21.54,21.54,105.0,74.99,Markdown,0.712761701560208,1,C40194
12,2023-03-18,77559,2929072,Women's Apparel,1,21.06,21.06,99.0,99.0,Full Price,0.7872727272727272,0,
12,2023-03-18,77566,2929466,Women's Apparel,1,23.71,23.71,108.0,67.12,Full Price,0.6467520858164482,1,C42026
12,2023-03-18,77566,2929801,Men's Apparel,1,19.13,19.13,84.0,50.77,Full Price,0.6232026787472917,1,C42026
11,2023-10-09,77570,2963599,Gifts & Lifestyle,1,10.5,10.5,54.0,43.6,Full Price,0.7591743119266056,0,
12,2023-03-18,77571,2930074,Accessories,1,10.79,10.79,48.0,48.0,Full Price,0.7752083333333334,1,C41120
13,2023-11-18,77571,2966879,Footwear,1,26.01,26.01,132.0,92.4,Full Price,0.7185064935064934,1,C41120
11,2023-10-09,77572,2961922,Women's Apparel,1,24.71,24.71,108.0,108.0,Full Price,0.7712037037037036,0,
11,2023-10-09,77573,2958537,Childrens,1,8.3,8.3,40.5,28.27,Full Price,0.7064025468694729,0,
11,2023-10-09,77575,2961909,Women's Apparel,1,27.59,27.59,121.5,109.35,Full Price,0.7476909007773205,0,
11,2023-10-09,77581,2958687,Men's Apparel,1,20.93,20.93,101.5,74.46,Full Price,0.7189094816008595,1,C41024
11,2023-10-09,77581,2960118,Men's Apparel,1,21.12,21.12,94.5,68.62,Full Price,0.6922180122413291,1,C41024
11,2023-10-09,77581,2958856,Footwear,1,31.17,31.17,132.0,90.39,Full Price,0.6551609691337538,1,C41024
11,2023-10-09,77581,2963315,Women's Apparel,1,18.47,18.47,108.0,75.71,Full Price,0.7560427948751816,1,C41024
11,2023-10-09,77581,2953646,Women's Apparel,1,29.36,29.36,108.0,48.6,Full Price,0.3958847736625515,1,C41024
11,2023-10-09,77581,2971686,Footwear,1,29.43,29.43,144.0,98.61,Full Price,0.7015515667782173,1,C41024
11,2023-10-10,77593,2962035,Footwear,1,32.94,32.94,144.0,129.6,Full Price,0.7458333333333333,0,
12,2023-03-18,77594,2930090,Accessories,1,10.34,10.34,44.0,29.33,Full Price,0.6474599386293897,1,C41569
12,2023-03-18,77594,2930038,Accessories,1,10.79,10.79,50.0,29.33,Markdown,0.6321172860552335,1,C41569
12,2023-03-18,77594,2926654,Accessories,1,10.05,10.05,44.0,29.34,Full Price,0.6574642126789366,1,C41569
11,2023-10-10,77597,2963655,Accessories,1,11.57,11.57,48.0,33.66,Full Price,0.6562685680332738,0,
12,2023-03-18,77598,2915189,Footwear,1,27.03,27.03,132.0,47.22,Clearance,0.42757306226175346,0,
12,2023-03-18,77598,2918077,Footwear,1,35.16,35.16,144.0,42.51,Clearance,0.17290049400141147,0,
11,2023-10-10,77601,2949477,Footwear,1,34.8,34.8,144.0,52.47,Clearance,0.3367638650657519,0,
11,2023-10-10,77601,2959436,Women's Apparel,1,18.29,18.29,99.0,39.35,Clearance,0.5351969504447268,0,
12,2023-03-18,77603,2930309,Men's Apparel,1,20.16,20.16,77.0,52.4,Full Price,0.615267175572519,0,
12,2023-03-18,77609,2923876,Accessories,1,11.13,11.13,48.0,32.23,Full Price,0.6546695625193918,1,C41606
12,2023-03-18,77609,2932508,Accessories,1,10.92,10.92,50.0,32.23,Markdown,0.6611852311511014,1,C41606
12,2023-03-18,77610,2928057,Women's Apparel,1,27.92,27.92,121.5,83.83,Full Price,0.6669450077537874,0,
12,2023-03-18,77610,2928063,Footwear,1,28.95,28.95,132.0,91.11,Full Price,0.6822522225880803,0,
12,2023-03-18,77610,2932459,Footwear,1,31.02,31.02,132.0,91.11,Full Price,0.6595324333223577,0,
12,2023-03-18,77614,2930039,Accessories,1,10.79,10.79,50.0,27.34,Markdown,0.605340160936357,1,C40516
12,2023-03-18,77615,2929425,Childrens,1,9.61,9.61,43.5,30.16,Full Price,0.6813660477453581,1,C42248
12,2023-03-18,77615,2938292,Childrens,1,9.57,9.57,45.0,30.16,Markdown,0.6826923076923077,1,C42248
12,2023-03-19,77629,2927574,Women's Apparel,1,27.7,27.7,121.5,82.62,Full Price,0.6647300895666909,0,
12,2023-03-19,77629,2932534,Accessories,1,11.52,11.52,48.0,32.64,Full Price,0.6470588235294118,0,
11,2023-10-11,77631,2958036,Footwear,1,35.76,35.76,144.0,129.6,Full Price,0.7240740740740741,1,C40391
11,2023-10-11,77633,2949477,Footwear,1,34.8,34.8,144.0,52.47,Clearance,0.3367638650657519,0,
12,2023-03-19,77635,2930073,Accessories,1,10.79,10.79,48.0,33.3,Full Price,0.675975975975976,0,
12,2023-03-19,77637,2923960,Accessories,1,11.37,11.37,48.0,33.14,Full Price,0.6569100784550393,0,
12,2023-03-19,77642,2917606,Footwear,1,28.08,28.08,132.0,41.97,Clearance,0.3309506790564689,1,C40290
12,2023-03-19,77644,2933605,Footwear,1,28.08,28.08,132.0,97.56,Full Price,0.7121771217712177,0,
11,2023-10-11,77644,2949478,Footwear,1,34.8,34.8,144.0,52.47,Clearance,0.3367638650657519,0,
11,2023-10-11,77644,2951874,Accessories,1,11.77,11.77,48.0,17.49,Clearance,0.3270440251572327,0,
12,2023-03-19,77647,2930089,Accessories,1,10.34,10.34,44.0,30.14,Full Price,0.656934306569343,1,C40958
13,2023-11-19,77647,2978552,Childrens,1,9.35,9.35,40.5,28.79,Full Price,0.6752344564084751,1,C40958
12,2023-03-19,77647,2929470,Women's Apparel,1,25.07,25.07,108.0,73.98,Full Price,0.661124628277913,1,C40958
12,2023-03-19,77650,2929898,Men's Apparel,1,19.3,19.3,84.0,58.27,Full Price,0.6687832503861335,1,C40958
12,2023-03-19,77652,2929801,Men's Apparel,1,19.13,19.13,84.0,84.0,Full Price,0.7722619047619048,0,
13,2023-11-19,77653,2964927,Footwear,1,37.83,37.83,162.0,118.2,Full Price,0.6799492385786802,0,
13,2023-11-19,77655,2964925,Footwear,1,37.83,37.83,162.0,118.2,Markdown,0.6799492385786802,1,C42356
12,2023-03-19,77658,2923969,Footwear,1,26.61,26.61,114.0,41.97,Clearance,0.365975696926376,1,C42227
11,2023-10-12,77658,2960149,Footwear,1,33.99,33.99,144.0,90.72,Full Price,0.6253306878306878,1,C42227
13,2023-11-19,77659,2964783,Men's Apparel,1,20.93,20.93,94.5,63.37,Full Price,0.6697175319551838,1,C40516
11,2023-10-12,77661,2970279,Women's Apparel,1,24.39,24.39,121.5,85.05,Full Price,0.7132275132275132,1,C42266
12,2023-03-19,77661,2918712,Footwear,1,33.39,33.39,144.0,52.47,Clearance,0.3636363636363636,1,C42266
11,2023-10-12,77672,2970280,Women's Apparel,1,24.39,24.39,121.5,85.05,Full Price,0.7132275132275132,1,C40767
11,2023-10-12,77672,2961886,Women's Apparel,1,24.71,24.71,108.0,75.6,Full Price,0.6731481481481482,1,C40767
11,2023-10-12,77673,2958518,Women's Apparel,1,23.26,23.26,108.0,75.6,Full Price,0.6923280423280422,0,
12,2023-03-20,77680,2926653,Accessories,1,10.05,10.05,44.0,44.0,Full Price,0.7715909090909091,1,C41673
12,2023-03-20,77682,2929066,Women's Apparel,1,22.39,22.39,99.0,76.07,Full Price,0.7056658341001708,1,C41673
12,2023-03-20,77684,2875698,Childrens,1,9.42,9.42,40.5,3.74,Clearance,-1.5187165775401068,0,
12,2023-03-20,77684,2888163,Men's Apparel,1,21.54,21.54,94.5,8.71,Clearance,-1.473019517795637,0,
11,2023-10-12,77684,2970263,Childrens,1,8.5,8.5,40.5,25.52,Full Price,0.6669278996865203,0,
